Speed,Traffic_Volume,Driver_Alcohol,Weather,Time_of_Day,Road_Type,Accident_Risk,Road_Condition,Severity
52.89240979,54.54991751,0.0,2,0,2,50.8932433,0,2
52.23583051,69.00031657,0.0,0,2,2,60.73905918,0,2
40.50628145,19.3692937,0.0,1,2,0,49.68977267,0,2
83.26727963,66.81468964,0.0,0,0,0,71.61816452,2,0
47.59679469,30.67686553,0.0,2,2,1,57.79935801,1,2
68.64835445,69.55631099,0.0,2,0,1,61.17569637,0,2
82.30869233,77.98972854,0.0,1,1,2,51.14222726,0,2
52.94936778,57.2078679,0.0,0,1,1,39.7769544,0,1
63.36138723,39.48240648,0.0,2,1,1,46.55454564,2,1
39.01040738,57.96096433,0.0,0,0,0,42.21694964,0,1
66.55407255,88.9668529,0.0,1,1,2,58.51291792,2,2
44.70503492,37.65575507,0.0,2,1,1,46.72123208,0,1
33.32118624,71.84213568,0.0,1,2,1,48.4635351,2,2
52.62146329,59.17988003,0.0,2,2,1,60.98771106,1,2
62.91911183,50.38762475,0.0,0,1,1,60.12226996,0,2
59.79243381,41.77950127,0.0,0,2,2,50.71598667,1,2
72.84598191,64.24644319,0.0,0,2,1,61.82652321,1,2
57.34838755,63.95173941,0.0,0,1,0,65.21136259,2,0
67.94706267,67.58834082,0.0,0,0,2,44.5041071,0,1
53.29017157,36.6562183,0.0,0,2,0,34.14722274,1,1
69.50665321,49.88879413,0.0,0,2,1,61.87630456,0,2
32.97029344,50.94986937,1.0,1,2,2,60.85968235,0,2
55.27096133,64.71243994,0.0,1,2,2,70.6565565,0,0
87.8113885,32.04339867,0.0,1,0,1,71.77541638,1,0
39.60215789,76.50864218,0.0,2,0,2,57.64426356,0,2
55.18998562,44.55179967,0.0,0,1,2,18.18575218,1,1
83.00591565,20.05106663,0.0,0,2,2,44.74237148,0,1
38.13672751,43.88778772,0.0,2,2,2,52.60578385,2,2
68.82867607,26.87168367,0.0,1,0,0,68.97574257,1,0
59.073537,50.58381008,0.0,2,2,1,60.53327678,1,2
20.0,73.31833041,0.0,0,2,1,39.56316394,0,1
68.68937249,33.50775499,0.0,2,2,0,68.22914767,0,0
68.14947044,30.60512561,0.0,1,1,1,68.23202939,1,0
67.08609417,66.54472215,0.0,0,2,0,60.27704457,0,2
85.49936062,34.34802805,0.0,0,0,0,42.79987813,2,1
50.06064362,30.68670393,0.0,2,1,0,57.59254112,0,2
48.69053117,46.49243088,0.0,2,1,2,41.99744445,2,1
71.11236518,47.31639579,0.0,1,0,1,65.53446564,0,0
45.90180321,33.90067038,0.0,0,0,0,26.27638913,2,1
82.06755491,69.88894751,0.0,0,1,2,49.50178172,2,2
56.81686545,60.37586035,0.0,0,0,1,45.60359844,2,1
42.48330673,7.521048346,1.0,0,0,0,31.95801005,0,1
60.29424987,66.87679019,0.0,2,2,0,65.13173446,2,0
46.20863649,50.82651265,0.0,0,2,1,40.63085031,0,1
47.08368135,48.04949233,0.0,0,1,1,40.46473603,2,1
55.64588184,52.52535472,0.0,2,2,2,76.98101497,1,0
87.00766772,29.36067432,0.0,2,1,2,60.79183119,2,2
52.04613572,5.0,1.0,2,1,0,53.33418935,1,2
82.81509341,66.19188872,1.0,0,0,1,66.16640001,2,0
69.09014927,56.15225336,0.0,1,2,2,84.732137,2,0
44.11179717,41.72768669,0.0,1,0,1,42.86294325,2,1
83.7081103,65.89200766,0.0,0,2,1,53.20083497,1,2
61.44181165,25.65434616,0.0,0,0,0,31.32091068,1,1
70.39377935,71.97966715,0.0,1,0,0,47.47978417,2,1
50.62772133,56.43357083,1.0,0,1,0,52.86188259,0,2
49.64188422,21.86113199,0.0,0,0,2,9.893701605,2,1
73.70376939,29.88797249,1.0,0,0,1,45.03626985,1,1
90.35409329,47.50226229,0.0,0,0,1,66.43217592,2,0
53.44920396,55.8192946,0.0,1,2,0,41.00559821,1,1
50.99364651,58.31673673,0.0,2,2,1,71.92852357,1,0
52.13219601,53.57389434,1.0,0,2,0,51.82835485,1,2
50.64346559,45.99294844,0.0,0,0,0,20.71254035,2,1
50.41557378,51.72221737,0.0,2,1,1,58.06450921,1,2
60.83587368,19.1439697,0.0,0,2,0,45.76201067,1,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,2,1
65.01264626,59.35900844,0.0,0,1,0,44.94661135,1,1
85.56158274,16.51061079,0.0,0,0,0,36.56622085,2,1
56.60273852,59.92800235,0.0,2,2,2,61.28455531,1,2
72.1621241,33.47776017,0.0,2,1,0,44.57196742,0,1
43.93661253,27.92660343,0.0,2,0,0,47.97872762,0,1
52.43730253,23.28275192,0.0,2,2,0,53.74448476,1,2
37.24239455,32.12507962,0.0,2,1,1,38.46083637,0,1
80.18130069,50.93869804,0.0,2,0,0,54.891846,2,2
70.22251046,54.24186706,0.0,0,0,1,41.26198805,0,1
56.87816624,78.3706269,0.0,0,1,0,65.48656166,1,0
74.78174528,58.06549126,0.0,2,1,2,57.03899722,1,2
56.26553777,58.51687317,0.0,0,2,0,70.03814237,2,0
67.69658697,70.14314401,0.0,1,0,2,64.96111752,1,0
47.5433339,76.45488934,0.0,0,1,0,44.75935932,2,1
56.68553739,88.4689159,0.0,0,0,1,55.85170536,0,2
29.41151733,76.92451512,1.0,2,2,2,65.59993336,0,0
54.72878646,34.53088312,0.0,0,1,2,29.5067973,2,1
57.19655763,16.66473186,0.0,0,1,1,37.42073468,2,1
69.68063924,14.47976492,0.0,0,0,2,16.80946214,1,1
77.69160181,89.45084354,0.0,0,0,2,73.06067297,0,0
46.21970233,54.20992598,0.0,0,2,0,60.10129086,2,2
66.12379134,9.630242712,1.0,0,0,2,54.1977639,0,2
43.40211137,33.48692634,0.0,0,2,1,36.32287096,2,1
52.15709959,59.75120594,0.0,0,1,0,31.1447263,0,1
82.81974078,72.11666133,0.0,2,1,0,76.04357468,1,0
59.90893633,20.3188667,0.0,0,1,0,25.91067779,0,1
67.50998582,39.74931779,0.0,0,0,0,41.40274819,0,1
71.02316679,60.00286066,0.0,1,1,1,60.20721606,0,2
39.47527442,63.71715637,0.0,0,2,1,52.24767447,0,2
44.55942738,49.07477565,0.0,2,1,1,54.17849147,0,2
61.73511951,54.15605015,0.0,0,0,1,39.22600452,1,1
71.3873274,16.54212197,0.0,2,2,2,48.54398083,0,2
65.6595074,45.4504748,0.0,0,2,2,45.1689435,0,1
50.2535216,36.31016539,1.0,0,2,1,53.98761825,1,2
34.46124594,52.90127492,0.0,0,1,1,32.1637803,0,1
54.58550751,60.66718489,0.0,2,1,0,41.56120906,0,1
58.1181861,73.91062776,1.0,0,1,2,69.54708316,2,0
72.74403146,56.76046962,0.0,0,2,0,68.79892302,0,0
36.69361851,34.66271924,0.0,0,2,1,44.46823085,1,1
79.0853025,82.46513381,0.0,0,2,2,64.96861248,1,0
56.86465114,66.86210665,1.0,0,1,0,53.83429073,2,2
44.81843437,58.43092167,0.0,0,2,2,58.44991636,0,2
51.25383842,38.76884507,0.0,0,0,0,17.51170114,1,1
71.27080685,5.663623213,1.0,0,1,0,50.44065067,0,2
48.72046002,24.71987664,0.0,0,1,0,31.69708978,0,1
77.37893369,40.8181938,0.0,0,2,0,61.50105567,0,2
77.81519083,63.3073787,0.0,0,0,1,44.717816,2,1
43.15916968,69.57779117,0.0,0,0,0,51.5940503,0,2
46.44138538,10.08936439,0.0,1,2,2,36.45848786,1,1
51.6386542,5.0,0.0,0,1,0,27.2957611,0,1
51.34662196,46.79279838,1.0,0,0,0,41.09338778,1,1
50.9157669,55.90559881,0.0,0,1,1,38.26255126,0,1
63.91582908,61.67088606,0.0,0,2,1,61.62508379,1,2
67.34061842,74.58429569,0.0,0,2,0,69.77101532,1,0
65.89976759,30.66824218,0.0,0,2,2,43.82373827,0,1
40.55825004,88.8449119,0.0,0,1,1,46.46308168,0,1
63.61982902,42.32250517,0.0,0,1,2,36.14811766,1,1
71.99912853,55.81894729,1.0,0,0,0,66.8643406,0,0
57.22068512,22.53194222,0.0,2,2,0,56.3427327,0,2
53.03074054,34.07726394,1.0,0,1,1,45.00773392,2,1
63.14489123,75.7615145,1.0,2,2,2,84.80554027,0,0
84.42594935,48.43538682,0.0,2,1,1,69.38682135,0,0
61.84005474,43.09670589,0.0,2,0,2,61.557816,0,2
79.7237168,64.43806971,1.0,0,2,1,76.90274242,0,0
42.87466329,26.26013223,1.0,2,0,0,49.38050091,2,2
48.86294121,5.0,0.0,0,0,0,19.85262028,0,1
48.55111265,38.36435933,1.0,0,1,2,29.5183957,1,1
58.90756631,67.87395379,0.0,0,1,0,47.52624511,1,1
84.18330942,63.18902482,1.0,1,2,2,97.81344335,2,0
58.159366,34.05772868,1.0,0,2,2,53.09988808,0,2
46.58089047,66.21597291,0.0,0,0,2,49.94118436,1,2
41.41339387,36.15298452,0.0,0,2,1,42.39706041,2,1
68.85982246,52.8609754,1.0,0,0,1,73.68522824,0,0
56.63050275,35.67913127,0.0,2,2,0,63.11217734,1,2
69.61264292,43.59404391,0.0,2,2,1,55.93297896,1,2
52.3017965,60.38717491,0.0,1,0,0,66.13873722,2,0
65.5671881,27.76839501,0.0,1,0,0,49.81335029,0,2
46.8302612,67.45648702,1.0,0,0,0,53.71214476,0,2
72.18788734,19.71059382,1.0,0,2,1,60.11595416,1,2
62.39784588,73.32741091,0.0,0,0,0,33.23179791,1,1
43.06422343,42.12940288,0.0,2,1,0,54.11923657,1,2
65.937053,53.62502325,1.0,0,1,2,66.77379826,0,0
60.05543508,25.70387728,0.0,2,1,2,38.49662368,2,1
82.26174043,73.19679933,1.0,0,0,1,86.87777286,2,0
83.25750739,74.75307515,0.0,0,0,2,59.56639333,0,2
26.91650914,42.42840514,0.0,0,0,0,21.2913774,2,1
53.68857309,35.22605003,0.0,2,0,1,54.34074132,1,2
77.41240181,55.94488547,0.0,0,0,0,50.07311211,2,2
61.04016506,56.22981718,0.0,1,2,2,75.01382739,2,0
61.15277824,46.32292214,1.0,2,1,0,64.33491217,2,0
39.77721867,17.23941885,0.0,2,2,1,45.86422873,1,1
50.34722654,54.00919263,0.0,2,2,2,43.44154547,0,1
43.98569356,63.6413898,0.0,2,0,1,67.78731147,1,0
62.55624334,43.65299016,1.0,0,2,0,81.31822302,0,0
72.76346943,43.89622309,0.0,0,2,0,40.5364841,0,1
56.53700439,46.33398581,0.0,0,2,2,55.82608894,0,2
77.80545458,47.25378068,0.0,0,0,0,69.96291794,2,0
43.34136232,51.46393982,0.0,2,2,0,49.28952047,2,2
70.98960116,74.69503828,0.0,0,0,0,64.15860629,0,0
37.81632647,61.82884304,0.0,2,0,0,45.42797102,0,1
20.93679215,17.45990158,0.0,0,2,0,37.12392433,2,1
57.78596121,32.43052397,0.0,1,2,1,61.09176753,1,2
54.72729774,68.0803511,0.0,1,0,2,56.21634805,0,2
59.56105779,23.30778786,1.0,0,0,1,33.10834927,0,1
68.4117679,58.50889728,0.0,0,1,2,67.36840906,2,0
68.8247581,45.76666036,1.0,0,0,0,56.59695421,0,2
49.83653021,63.18108688,0.0,2,2,0,66.20248358,1,0
71.13191237,63.37680261,0.0,2,0,2,47.09722528,1,1
64.52321014,55.02947218,0.0,2,1,1,60.74660963,1,2
48.65473882,29.7880356,0.0,0,1,1,41.35531533,2,1
54.1722232,22.5233035,0.0,2,0,0,67.14018778,2,0
70.34561708,39.17986268,0.0,0,2,0,34.88546559,1,1
38.0343768,45.56973474,0.0,0,2,2,37.90935108,1,1
85.14655968,76.23967477,0.0,0,1,2,63.45892546,2,2
53.15818759,15.05556666,0.0,0,1,0,38.24399556,1,1
92.13405538,65.6717933,0.0,1,2,1,102.4950453,1,0
53.98169292,89.06518275,1.0,2,2,2,92.12170141,2,0
96.18923132,22.38802588,0.0,0,1,2,48.91408163,1,2
66.54839706,60.91573427,1.0,0,0,0,49.34536697,1,2
45.96841947,48.38165325,0.0,2,1,0,48.77936579,1,2
65.64614289,70.57537983,0.0,0,2,2,49.57650323,2,2
51.53882054,34.54862502,0.0,1,2,0,52.37285453,1,2
59.91605972,53.96787034,0.0,0,1,2,50.67425054,2,2
83.23530227,64.57882389,0.0,0,2,0,55.43771111,2,2
51.74194726,69.12590004,0.0,0,0,0,50.50160063,0,2
80.76409228,44.05247842,1.0,1,2,0,101.6516406,0,0
69.42518264,66.69502653,0.0,0,2,0,53.7926721,1,2
48.68586225,85.97450037,1.0,2,2,1,71.86788802,2,0
67.82912348,47.78669263,0.0,0,2,2,75.05277685,0,0
72.20264454,29.70481014,0.0,0,2,0,46.92579967,1,1
75.46499284,84.69873152,0.0,2,1,2,57.12190418,0,2
63.0164857,40.90410565,0.0,0,2,0,65.60280365,0,0
48.0121199,76.23386899,1.0,0,1,0,53.66859315,2,2
41.48476692,32.95226468,0.0,2,0,2,43.55264233,2,1
63.45106139,33.89809638,0.0,2,0,0,39.97917417,0,1
68.95842327,50.14725363,0.0,0,1,2,31.92139205,0,1
42.44830461,9.275589943,0.0,0,1,0,21.8256279,2,1
69.13707181,39.52537394,0.0,2,1,0,53.50867227,1,2
65.19755823,71.07971542,0.0,2,1,2,69.68404622,2,0
54.49763382,17.37329779,0.0,0,0,1,14.03596712,0,1
45.7212231,67.27056485,0.0,0,1,2,59.86344701,0,2
52.59365125,52.26280914,0.0,0,0,1,37.78557892,0,1
49.94069686,96.87308106,0.0,2,1,2,68.17063848,1,0
76.90057705,49.27338784,1.0,0,2,1,82.94147205,0,0
80.73238487,42.13894486,0.0,2,1,2,65.8358411,1,0
45.90145348,45.24633366,0.0,2,0,0,45.7991162,1,1
78.26938728,22.36816563,1.0,0,0,0,74.55317934,0,0
59.46260941,54.04657593,1.0,0,0,1,32.62229472,0,1
45.69090871,74.0515301,0.0,0,0,0,36.6899903,2,1
36.08358512,59.82858905,0.0,2,2,1,42.97174958,0,1
54.45584496,70.8012364,0.0,2,1,2,46.91081791,0,1
52.98448198,26.2153507,0.0,0,2,2,39.09386018,0,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,1,1
31.77226432,51.5138988,0.0,0,0,0,37.60430411,1,1
68.99893095,41.96409946,1.0,0,1,1,61.37601141,1,2
44.77358712,69.47244499,0.0,0,0,0,45.44655784,0,1
37.29428411,35.84178119,0.0,2,0,2,47.92777364,2,1
71.49120418,58.21100171,1.0,0,2,1,63.98078262,2,0
63.12574212,16.21633924,0.0,0,1,1,47.43777344,0,1
68.02226005,36.93074209,0.0,0,2,1,60.95417353,0,2
63.05195454,48.71631677,0.0,2,0,1,52.16069702,2,2
90.93787379,9.653224038,0.0,0,0,1,41.6655388,2,1
60.52248674589807,49.3578918911513,0.0,0,2,0,53.014015269036996,2,1
53.30227572,41.80626815,0.0,2,2,0,43.68384797,0,1
44.11638619,34.65865089,0.0,0,0,1,36.8663722,0,1
33.58786782,38.44158446,1.0,0,2,0,43.11996031,0,1
53.48255659,32.14424969,0.0,0,0,0,27.5900012,0,1
72.50883232,56.32716643,0.0,2,1,0,48.82585427,2,2
60.10594738,43.0562701,0.0,0,1,1,25.52828032,1,1
72.44212263,51.53218141,0.0,1,2,2,73.76055561,0,0
55.21419097,59.72369583,0.0,1,0,1,52.34184044,0,2
63.78360595,32.78541673,0.0,0,1,2,39.28405956,1,1
92.15916134,24.39088858,0.0,2,0,0,50.479032,2,2
81.76715412,79.01855097,0.0,2,2,1,67.64381652,2,0
26.4265315,5.0,0.0,0,2,1,13.11824839,2,1
73.0440888,90.99624192,0.0,0,2,0,73.68331329,2,0
92.29773686,16.34682612,0.0,2,2,0,49.51347827,1,2
61.04703127,51.59195725,0.0,0,0,2,47.61069464,0,1
85.90445777,33.09692083,0.0,0,0,1,44.3589318,0,1
59.16622994,52.22745204,0.0,0,1,0,32.20781511,2,1
42.06175407,52.14888749,0.0,0,0,2,41.66361357,2,1
61.05078245,50.03238063,0.0,2,1,1,62.48190346,2,2
35.79657903,52.70676696,0.0,0,0,2,20.71546957,1,1
66.62910974,54.82480497,0.0,0,0,0,37.06508744,2,1
41.58588277,56.75915056,0.0,0,2,2,33.03911356,1,1
54.72118023,61.82272236,0.0,2,2,2,52.80752848,2,2
53.16690711,34.07871725,0.0,0,0,0,41.79767484,2,1
83.79025224,6.952329108,0.0,2,0,2,39.77449846,0,1
75.84085214,48.96954143,0.0,2,2,1,66.24996929,2,0
67.08003406,45.93077718,0.0,0,1,0,60.73079989,2,2
64.28331112,29.40376303,1.0,0,1,2,63.9400522,0,0
60.43117234,83.38139052,0.0,0,0,1,67.69684965,1,0
71.68404755,26.0321575,1.0,2,2,2,87.55411461,1,0
55.25387325,28.40527357,0.0,0,1,0,31.74284598,2,1
94.36413859,59.59654071,0.0,0,0,0,48.6966829,1,2
59.88041038,43.45965365,0.0,2,1,0,68.76233101,2,0
53.40403413,58.40383086,0.0,0,2,0,53.28603124,0,2
42.93471494,85.33023601,0.0,0,2,2,42.37087255,0,1
50.20006151,35.33687606,0.0,0,2,0,40.15056661,2,1
56.86014484,62.92012374,0.0,0,2,0,46.64032965,0,1
46.15150131,38.28144653,0.0,2,0,0,69.35575198,0,0
80.6356022,82.76719465,0.0,0,1,1,64.84192996,2,0
64.71370999,5.0,0.0,2,2,0,48.36436832,2,2
23.6418101,78.94611399,0.0,2,0,2,45.24500172,0,1
52.69311924,22.55068904,0.0,0,2,1,44.30616974,1,1
57.90615558,67.72382377,0.0,0,1,1,46.30217949,1,1
61.23425984,42.04640613,0.0,0,1,0,41.28181242,2,1
48.45005901,47.8605706,0.0,0,0,0,43.69221798,2,1
49.89764064,87.13294873,1.0,2,2,1,77.97870959,1,0
68.6944976,45.02768292,0.0,0,2,2,30.23695103,0,1
53.60463606,49.66779315,0.0,0,0,2,34.66148458,0,1
87.57275515,50.38688142,1.0,0,1,2,80.4018453,1,0
65.96890575,54.63214948,0.0,0,1,0,56.52238389,1,2
33.55439767,73.94493847,0.0,0,0,0,44.25747534,1,1
72.28166466,39.46936626,0.0,0,1,1,35.29263354,2,1
78.54139763,68.5881997,0.0,0,0,2,64.36068678,2,0
67.57480918,16.62801482,0.0,0,1,2,47.53375323,0,1
63.10900994,12.14475645,0.0,1,2,2,61.61935464,0,2
63.28725491,54.37068085,1.0,2,1,0,84.21809069,0,0
57.58071433,35.4079506,0.0,1,2,0,56.2693606,0,2
68.27214413,42.35095205,0.0,0,0,1,28.90060038,0,1
70.44581171,63.80945372,0.0,1,0,1,49.3911774,2,2
35.9033052,42.77378876,1.0,1,0,1,65.98265177,2,0
67.51375781,34.08885864,0.0,0,1,0,38.50152285,0,1
85.98772499,39.63494722,0.0,0,0,2,50.53584995,0,2
54.12362776,59.60521003,0.0,0,0,0,49.06226026,1,2
44.13433607,30.35411931,0.0,2,1,1,39.39627699,1,1
70.07010115,55.28536543,0.0,0,2,1,50.91663621,0,2
64.84751571,60.01663182,0.0,2,1,0,55.18417262,2,2
59.53411601,75.42130652,0.0,2,0,0,68.49574231,2,0
66.44427329,61.72331601,1.0,0,0,0,58.65050862,2,2
34.38963064,43.92747854,0.0,2,1,1,38.42081221,0,1
51.96297805,77.2645795,0.0,1,2,2,59.93743493,2,2
61.16052461,59.92398375,1.0,0,1,2,64.03305882,1,0
58.36859777,14.12215004,1.0,0,1,1,45.01790595,1,1
74.29704951,61.75711776,0.0,2,1,1,61.54301573,0,2
60.36329185,66.2796172,0.0,0,0,0,51.47072211,0,2
41.37359137,25.65192413,0.0,0,2,0,34.61452467,0,1
41.23329635,56.65215021,0.0,0,1,0,37.96252637,2,1
68.55919496,64.06285084,0.0,1,0,2,61.45147584,2,2
67.19162277,63.9594806,1.0,0,2,0,61.4560476,2,2
37.42919439,16.18656745,1.0,2,2,1,65.35887675,1,0
65.42454038,54.50528234,0.0,2,0,2,42.97647033,0,1
52.04248279,40.90904563,0.0,0,0,1,32.05534974,2,1
47.09379952,63.57893976,1.0,0,2,2,79.57408346,0,0
73.27847224,44.7648342,0.0,0,2,2,63.22750463,2,2
51.11303611,59.50731221,0.0,0,0,0,37.67352662,1,1
67.23373429,71.80366942,1.0,0,0,0,70.87896206,1,0
51.91737216,106.4866118,0.0,0,1,0,61.70633502,0,2
56.1756631,55.1753961,0.0,0,0,0,49.91535893,1,2
57.59800807,47.70718329,0.0,2,2,2,54.21599069,0,2
46.41401549,65.79839444,1.0,2,1,2,74.81695425,0,0
62.1733175,69.47452462,0.0,0,2,2,69.18238319,2,0
47.28549107,5.0,0.0,2,1,1,27.08931279,1,1
70.16888807,53.14255838,1.0,2,0,0,64.50845448,0,0
42.15882161,58.00471711,0.0,2,2,0,67.54867838,1,0
35.3190188,13.27280432,0.0,0,0,0,8.765874303,0,1
47.27357049,47.8761182,0.0,0,2,2,45.95513614,1,1
58.7771599,64.48273119,0.0,2,1,2,60.63492527,1,2
53.00945247,64.84917827,1.0,2,1,0,90.09820271,0,0
66.38186343,82.81229127,0.0,2,2,2,87.66198094,0,0
63.96030122,30.03118294,1.0,0,0,1,42.75619848,0,1
52.05359694,10.97796272,0.0,1,1,0,45.06598532,1,1
73.42557471,41.61130495,0.0,0,0,1,42.9785109,1,1
52.06420984,50.2829853,0.0,2,0,0,47.20044692,1,1
64.15036199,29.95565962,1.0,1,0,2,70.26981955,0,0
49.3738985,22.0910299,0.0,2,1,0,36.03903495,1,1
65.25945149,30.14267998,0.0,0,0,2,38.11834456,2,1
52.03178558,74.86811594,0.0,0,2,2,78.41732861,1,0
40.19966233,65.65259653,0.0,0,2,2,44.28806576,2,1
36.55213787,9.601453357,0.0,0,2,1,42.77237543,1,1
61.02844462,49.2485871,0.0,0,1,0,46.66633477,0,1
56.38145913,60.30588643,0.0,0,1,1,50.67162555,1,2
61.8836468,56.23305712,0.0,2,1,2,65.55752022,2,0
82.70174615,41.65139236,0.0,0,2,1,65.22725484,2,0
60.61378763,49.20211232,0.0,0,1,0,37.8963619,1,1
49.84257433,61.48142442,0.0,2,1,1,47.19353603,2,1
66.35398598,25.5935862,1.0,0,0,2,51.87211151,2,2
67.63087535,63.04660676,0.0,0,0,1,45.20182541,0,1
33.46386143,57.6633638,0.0,0,0,2,55.41136295,0,2
74.626796,77.9918929,1.0,0,0,2,72.72371034,1,0
46.8027847,46.19107628,0.0,0,0,2,18.53018505,1,1
64.02888418,11.00876564,0.0,0,2,2,48.15555469,2,1
48.48303652,21.54050149,0.0,0,2,0,39.33015751,1,1
59.2031902,82.87083018,0.0,2,1,2,61.66846929,1,2
33.58855861,55.77456006,0.0,2,1,0,39.92361305,0,1
63.8662881,73.05296207,0.0,0,0,1,58.50740754,0,2
104.778885,36.76917115,0.0,0,1,0,51.91850374,0,2
41.43506367,35.03807871,1.0,2,0,0,31.67278852,2,1
90.18405669,51.16740582,1.0,0,2,2,82.64930091,1,0
51.03734708,37.89687529,0.0,0,1,1,35.10325929,0,1
46.25712127,41.16302146,0.0,2,1,0,44.90056116,0,1
87.48835565,5.0,0.0,2,2,2,57.52417227,0,2
91.34308083,86.02860199,1.0,0,0,2,82.74467979,1,0
64.33040444,52.61380049,1.0,0,2,0,71.57466775,1,0
64.53953198,32.38491821,0.0,0,0,2,47.87964548,1,1
66.14644194,84.31815262,1.0,2,0,0,79.71120402,2,0
50.28687292,50.26900729,0.0,0,2,1,62.4441218,2,2
55.45230326,59.46814831,0.0,0,2,1,68.80531394,0,0
60.96420029,33.06298068,0.0,0,1,0,45.57790076,1,1
62.7213993,51.89242089,0.0,0,2,1,48.62806,0,2
63.79747857,52.14415924,0.0,0,1,2,46.12874987,1,1
72.12086697,40.2304784,0.0,0,1,2,58.35571247,1,2
75.67632711,8.284151222,0.0,2,0,0,35.57570379,1,1
80.8869795,67.41493289,1.0,0,2,1,92.51922646,2,0
76.28843349,46.06156384,0.0,2,0,0,45.0759277,0,1
87.69955494,41.7555851,0.0,2,0,0,48.83291363,1,2
39.31021158,28.05263362,0.0,2,1,1,25.66759814,0,1
51.11409114,56.45949007,0.0,0,0,0,48.53901208,1,2
53.09041844,73.1814813,0.0,0,2,2,54.44310239,1,2
31.20490266,42.31086242,0.0,0,2,0,37.31582716,0,1
55.38287293,38.00357212,0.0,0,2,1,39.58325827,1,1
63.33200657,50.69427498,0.0,0,0,0,31.6480518,0,1
28.77105888,58.48133723,1.0,2,1,1,65.7067697,2,0
78.17915978,39.20817559,0.0,2,0,0,61.55752959,2,2
61.48998458,75.5903734,0.0,2,0,0,69.51217336,0,0
54.24043092,67.15797651,0.0,0,0,2,58.33529511,2,2
42.8048191,28.08961222,0.0,0,2,0,48.80152082,2,2
70.73071973,52.99195915,0.0,0,2,2,58.91229705,0,2
58.7892513,29.36089516,0.0,0,2,1,22.89004394,2,1
63.90663395,37.1777148,0.0,2,1,0,49.31117998,1,2
66.06442132,34.41961157,0.0,2,0,2,42.98856346,1,1
66.19397181,60.05568854,0.0,0,2,1,61.42563599,0,2
90.20080871,56.4868042,1.0,2,2,0,84.76994057,2,0
69.71532807,41.72788933,0.0,0,1,1,39.71559393,1,1
46.43525062,28.97380177,1.0,2,1,1,58.15195696,1,2
63.65701071,43.01121346,1.0,0,2,2,65.22703759,2,0
63.91875797,67.89821112,0.0,0,1,2,53.38022954,2,2
25.47118253,48.38243004,0.0,2,0,0,31.41834343,1,1
45.28251703,61.99155082,0.0,0,0,0,34.86348915,1,1
66.06076285,57.22834635,0.0,2,0,0,64.57724207,0,0
68.58086163,69.27813868,0.0,0,2,2,49.5347428,0,2
65.72903178,76.22334996,0.0,2,0,1,50.60932455,1,2
71.05265846,65.83718621,0.0,0,0,2,53.7781307,0,2
29.94206453,90.84355821,0.0,0,1,0,59.87863726,1,2
69.34066836,67.0640309,0.0,2,2,1,71.44869283,1,0
50.82723296,78.57715416,0.0,0,0,2,59.6672696,0,2
53.4381255,71.07783105,1.0,0,1,1,71.12381092,0,0
62.79681472,24.90154664,0.0,2,0,1,45.93194821,2,1
61.40058561,50.81849497,0.0,0,0,1,41.50429548,2,1
75.7972928,43.48777896,0.0,0,0,0,35.37957415,2,1
52.33176485,31.04214565,0.0,2,1,0,55.2009076,1,2
96.17515013,42.12026638,0.0,0,0,1,50.12068264,0,2
22.04568716,41.02914327,0.0,0,1,2,22.8426376,1,1
58.31507925,53.50573558,0.0,0,2,0,38.189926,0,1
46.37963887,40.97682283,1.0,2,0,2,62.32477147,1,2
45.40396589,73.90961302,0.0,0,2,2,36.03008872,2,1
62.32786026,46.26642075,0.0,0,2,0,46.4664352,2,1
58.54930332,23.68368367,0.0,1,2,0,47.73186926,2,1
78.56724468,41.91205154,0.0,2,1,1,66.90811094,1,0
59.72230296,51.57154059,0.0,2,2,0,61.12142549,0,2
79.65463119,37.83987714,0.0,0,1,1,39.84232282,0,1
41.55675608,71.93094236,0.0,0,1,0,48.88230527,2,2
66.93886939,51.57928091,1.0,0,0,1,48.30058167,2,1
61.16220778,53.42938635,1.0,0,0,2,65.08378059,2,0
57.40392264,19.6217835,0.0,2,0,0,46.86532343,2,1
49.23121664,5.528516641,0.0,2,2,0,31.12266699,0,1
21.69118298,49.05258595,0.0,2,2,0,49.36828372,1,2
52.73648891,52.9617884,0.0,0,2,1,42.56964028,1,1
86.21044797,67.16278142,0.0,0,0,1,71.97995932,1,0
59.79754163,59.07017425,0.0,0,2,0,56.29418745,1,2
68.01758473,34.82058602,0.0,0,0,2,37.33092303,2,1
56.77618455,77.202318,0.0,0,1,0,48.15028767,2,1
69.77086877,80.46477243,0.0,0,1,1,68.03934407,2,0
61.22811209,64.42958648,0.0,1,0,1,68.37786253,1,0
69.23656725,50.82574911,0.0,0,1,2,50.65685074,2,2
61.32610329,63.15526352,0.0,0,2,1,69.0115099,2,0
69.44294376,50.58861183,0.0,2,0,1,56.33468842,0,2
70.45431607,42.16246469,0.0,0,1,2,42.76084265,0,1
67.27099226,19.10125307,0.0,0,1,2,27.78298541,2,1
